Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getIndexManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getPubTime; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getTimeZoneInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.copyTo; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.checkPermission,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getPinnedToMain; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getEnclosureURL; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getEnclosureURL; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntryBean.toString,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.flush,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getAutopingManager; org.apache.roller.weblogger.business.pings.AutoPingManager.queueApplicableAutoPings; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getEntry; org.apache.roller.weblogger.pojos.WeblogEntry.getStatus,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setId,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setStatus; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (firstSave) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getEntry; org.apache.roller.weblogger.pojos.WeblogEntry.getStatus,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (addStatusMessage) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getEntry; org.apache.roller.weblogger.pojos.WeblogEntry.getPubTime,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (getPreviewURL) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.URLStrategy.getPreviewURLStrategy; org.apache.roller.weblogger.business.URLStrategy.getWeblogEntryURL; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (getPreviewURL) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getEntry; org.apache.roller.weblogger.pojos.WeblogEntry.getAnchor,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (trackback) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getEntry; org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.equals,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (getCategories) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (getEntryPlugins) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPluginManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (getEditor) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getEditorPage,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (isUserAnAuthor) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.hasUserPermission,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (getJsonAutocompleteUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.URLStrategy.getWeblogTagsJsonURL,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (getRecentEntries) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WeblogEntryManager.getWeblogEntries; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryRemove,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryRemove.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryRemove,Law of Demeter violation,The tool detected the smell in this method (remove) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getIndexManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryRemove.java
